current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list
images/image_337_seed_1.png,0,56,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_138_seed_1.png,1,57,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_254_seed_1.png,0,58,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,59,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_267_seed_1.png,0,60,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_345_seed_1.png,0,61,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_602_seed_1.png,0,62,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_116_seed_1.png,0,63,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_660_seed_1.png,0,64,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_688_seed_1.png,0,65,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_391_seed_1.png,0,66,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_468_seed_1.png,0,67,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,68,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,69,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,70,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,71,1,1,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_196_seed_1.png,0,0,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_355_seed_1.png,1,1,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_698_seed_1.png,0,2,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_135_seed_1.png,1,3,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_611_seed_1.png,1,4,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_63_seed_1.png,0,5,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_263_seed_1.png,0,6,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_391_seed_1.png,1,7,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_509_seed_1.png,1,8,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
blank.jpg,0,9,1,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_66_seed_1.png,0,10,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_692_seed_1.png,0,11,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_732_seed_1.png,0,12,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_445_seed_1.png,0,13,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_224_seed_1.png,0,14,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_47_seed_1.png,0,15,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_15_seed_1.png,0,16,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_596_seed_1.png,0,17,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_399_seed_1.png,0,18,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
blank.jpg,0,19,1,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_183_seed_1.png,0,20,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_443_seed_1.png,0,21,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_329_seed_1.png,0,22,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_364_seed_1.png,0,23,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_144_seed_1.png,0,24,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_65_seed_1.png,1,25,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_294_seed_1.png,0,26,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_70_seed_1.png,0,27,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_235_seed_1.png,0,28,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_583_seed_1.png,0,29,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_79_seed_1.png,0,30,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
blank.jpg,0,31,1,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_118_seed_1.png,0,32,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_124_seed_1.png,1,33,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_635_seed_1.png,0,34,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_461_seed_1.png,0,35,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_26_seed_1.png,0,36,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
images/image_109_seed_1.png,0,37,0,0,3,"[9, 19, 31, 45, 56, 68, 69, 70, 71]"
