current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/13_0 copy 6.jpg,0,8,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,296,296,296,5.94055036699865,,,,,,,,,,,4.046556253975723,4.046640355983982,4.046645890979562,4.048160622973228,None,4.048227454972221,4.0482481669751,None,4.0483016049838625,4.048321103997296,None,4.048371680983109,4.04839020097279,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,9,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,297,297,297,5.94055036699865,,,,,,,,,,,4.0485576989885885,4.0486440529930405,4.048649734992068,4.0500104509992525,None,4.0500783779716585,4.0500991189910565,None,4.050154058990302,4.050173890980659,None,4.050226138992002,4.05024483698071,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_12 copy 4.jpg,0,10,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,298,298,298,5.94055036699865,,,,,,,,,,,4.050412067997968,4.050496766983997,4.050502418976976,4.052134960977128,None,4.052202825987479,4.05222366398084,None,4.052278445975389,4.052298250986496,None,4.0523502139840275,4.052368900971487,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_40 copy 6.jpg,0,11,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,299,299,299,5.94055036699865,,,,,,,,,,,4.05253669800004,4.052621378999902,4.052626902994234,4.054205171996728,None,4.054272294975817,4.054293045977829,None,4.054347377998056,4.054367326985812,None,4.054419080988737,4.0544379569764715,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/6_12 copy 3.jpg,0,12,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,300,300,300,5.94055036699865,,,,,,,,,,,4.05460632397444,4.054699724976672,4.054705481976271,4.0562643709999975,None,4.056333437998546,4.056354364991421,None,4.0564089469844475,4.056428436975693,None,4.056479518971173,4.056502062972868,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/22_28 copy.jpg,0,13,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,301,301,301,5.94055036699865,,,,,,,,,,,4.056728150986601,4.056813232979039,4.056819020974217,4.05828716699034,None,4.058354549983051,4.058375636988785,None,4.058430826989934,4.058450606971746,None,4.058502355997916,4.058521278988337,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair09 copy 2.jpg,0,14,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,302,302,302,5.94055036699865,,,,,,,,,,,4.058688809978776,4.058781896979781,4.058787643996766,4.061154463997809,None,4.061223276978126,4.061244951997651,None,4.061301043984713,4.061321190994931,None,4.061373955977615,4.061392345989589,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair04.jpg,0,15,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,303,303,303,5.94055036699865,,,,,,,,,,,4.0615620739990845,4.06165605399292,4.061661685991567,4.063888903998304,None,4.063956537982449,4.0639777569740545,None,4.06403199097258,4.064052066998556,None,4.064103831973625,4.064122462994419,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/10_12 copy 7.jpg,0,16,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,304,304,304,5.94055036699865,,,,,,,,,,,4.064290669979528,4.064375056972494,4.064380652998807,4.066258274979191,None,4.066326648986433,4.066347870975733,None,4.066403351986082,4.06642304698471,None,4.066475757979788,4.066494956990937,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair16 copy 6.jpg,0,17,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,305,305,305,5.94055036699865,,,,,,,,,,,4.066662463999819,4.066755260981154,4.066760995978257,4.069261396973161,None,4.069330285972683,4.069351395999547,None,4.069405934977112,4.069425475987373,None,4.069477047974942,4.069495627976721,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_0 copy 2.jpg,0,18,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,306,306,306,5.94055036699865,,,,,,,,,,,4.069665281975176,4.069750364986248,4.069756046985276,4.0717678379733115,None,4.071836190996692,4.071857607981656,None,4.071913377993042,4.071933418978006,None,4.071985912974924,4.07200461497996,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,19,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,307,307,307,5.94055036699865,,,,,,,,,,,4.072172699990915,4.07225730799837,4.072262856992893,4.073827711981721,None,4.073895100998925,4.0739158319775015,None,4.073969842982478,4.073989167984109,None,4.074040571984369,4.074059329985175,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/11_12 copy 3.jpg,0,20,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,308,308,308,5.94055036699865,,,,,,,,,,,4.0742278619727585,4.074312689976068,4.074318311992101,4.075904323981376,None,4.075972212973284,4.075993174978066,None,4.076046896982007,4.076066378998803,None,4.0761174139915965,4.076135704992339,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/17_40 copy.jpg,0,21,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,309,309,309,5.94055036699865,,,,,,,,,,,4.076303673995426,4.076397177996114,4.076402855978813,4.078070322982967,None,4.078138028999092,4.078158748976421,None,4.078213335975306,4.078232988977106,None,4.078285061987117,4.078303406975465,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/23_12 copy 2.jpg,0,22,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,310,310,310,5.94055036699865,,,,,,,,,,,4.078471011976944,4.078562673996203,4.078568338998593,4.080172905989457,None,4.080240547977155,4.080261433991836,None,4.080315428000176,4.080335199978435,None,4.080386563990032,4.080405062995851,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair01 copy 3.jpg,0,23,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,311,311,311,5.94055036699865,,,,,,,,,,,4.0805733159941155,4.080666393972933,4.080672059993958,4.082973012991715,None,4.083041133999359,4.083062155987136,None,4.083116981986677,4.083136924979044,None,4.083188443997642,4.0832069469906855,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_40 copy 7.jpg,0,24,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,312,312,312,5.94055036699865,,,,,,,,,,,4.083375481975963,4.083469579985831,4.083475345978513,4.085451064980589,None,4.085522257984849,4.085547135997331,None,4.085613334988011,4.085693727975013,None,4.085784595983569,4.085803324996959,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_0 copy 5.jpg,0,25,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,313,313,313,5.94055036699865,,,,,,,,,,,4.085971186985262,4.086065258976305,4.086070940975333,4.0878300099866465,None,4.087898014986422,4.0879184379882645,None,4.087973566987785,4.087993122986518,None,4.0880451499833725,4.088063583971234,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/16_12 copy 2.jpg,0,26,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,314,314,314,5.94055036699865,,,,,,,,,,,4.088231094996445,4.088323508971371,4.088329176971456,4.08992393797962,None,4.089991732995259,4.090012607979588,None,4.090066714998102,4.090086031996179,None,4.090139066975098,4.090157753991662,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_0 copy 3.jpg,0,27,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,315,315,315,5.94055036699865,,,,,,,,,,,4.090326456993353,4.090411832992686,4.0904174329771195,4.0920503069937695,None,4.092118101980304,4.092139029991813,None,4.092192599986447,4.092211987997871,None,4.0922627539839596,4.092281262972392,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair07 copy 7.jpg,0,28,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,316,316,316,5.94055036699865,,,,,,,,,,,4.0924485359864775,4.092533143993933,4.092538663971936,4.095011771976715,None,4.09508082899265,4.095101911982056,None,4.095157518982887,4.095176592993084,None,4.09522874999675,4.095247196994023,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,29,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,317,317,317,5.94055036699865,,,,,,,,,,,4.095416308991844,4.095501753996359,4.095507439982612,4.097509705985431,None,4.097579407971352,4.097600433975458,None,4.097656435973477,4.097676316974685,None,4.0977282199892215,4.0977470409998205,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair01 copy 4.jpg,0,30,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,318,318,318,5.94055036699865,,,,,,,,,,,4.097917097999016,4.098002840997651,4.098008348984877,4.10046706799767,None,4.100536638987251,4.100558252976043,None,4.100613424991025,4.100633285997901,None,4.100684845994692,4.1007033239875454,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/21_0 copy 7.jpg,0,31,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,319,319,319,5.94055036699865,,,,,,,,,,,4.100871022994397,4.10095642998931,4.100962057971628,4.102999905997422,None,4.103067701973487,4.103088421979919,None,4.103143153974088,4.10316265898291,None,4.103214709990425,4.1032332759932615,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/17_12 copy 5.jpg,0,32,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,320,320,320,5.94055036699865,,,,,,,,,,,4.103400515974499,4.103485502972035,4.103491091984324,4.105191479990026,None,4.105259618983837,4.105280344985658,None,4.105334242980462,4.105353753984673,None,4.105404941976303,4.105423199973302,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_40 copy 5.jpg,0,33,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,321,321,321,5.94055036699865,,,,,,,,,,,4.1055897399783134,4.105673783982638,4.105679456988582,4.107103110989556,None,4.107169775990769,4.107191125978716,None,4.107245790975867,4.107265604980057,None,4.10732584798825,4.1073447019734886,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_12.jpg,0,34,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,322,322,322,5.94055036699865,,,,,,,,,,,4.10758167898166,4.107674357976066,4.107680064975284,4.109213888994418,None,4.1092805069929454,4.109301429998595,None,4.109355638996931,4.109375474974513,None,4.109426760987844,4.109445457987022,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_12 copy 4.jpg,0,35,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,323,323,323,5.94055036699865,,,,,,,,,,,4.1096105209726375,4.1097029719967395,4.10970863699913,4.111208928981796,None,4.111275785980979,4.111296489980305,None,4.11135115599609,4.111370702972636,None,4.111422299989499,4.111440432985546,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/19_40 copy 6.jpg,0,36,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,324,324,324,5.94055036699865,,,,,,,,,,,4.111607977974927,4.111692296981346,4.111697861982975,4.113222857995424,None,4.113290044973837,4.113310916989576,None,4.113365716999397,4.113385282980744,None,4.113436896994244,4.113454880978679,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair05 copy 6.jpg,0,37,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,325,325,325,5.94055036699865,,,,,,,,,,,4.1136213449935894,4.1137184529798105,4.113724001974333,4.115997185988817,None,4.116066023998428,4.1160870009916835,None,4.116141982987756,4.116161554993596,None,4.116213642992079,4.116231899999548,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/12_40 copy 5.jpg,0,38,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,326,326,326,5.94055036699865,,,,,,,,,,,4.116400304978015,4.11648486397462,4.116490461979993,4.118460002995562,None,4.118527489976259,4.118548389989883,None,4.118603245995473,4.118622570997104,None,4.118674147990532,4.118692269985331,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,39,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,327,327,327,5.94055036699865,,,,,,,,,,,4.118859058973612,4.118943646986736,4.118949180992786,4.1204045089834835,None,4.1204713249753695,4.120492370973807,None,4.1205461919889785,4.120565826975508,None,4.12061700297636,4.120635391998803,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_0 copy 7.jpg,0,40,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,328,328,328,5.94055036699865,,,,,,,,,,,4.120800861972384,4.120892364997417,4.120897970977239,4.122465338994516,None,4.122540296986699,4.122561983997002,None,4.122617028973764,4.122636561980471,None,4.122687509981915,4.122705668996787,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/9_40 copy.jpg,0,41,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,329,329,329,5.94055036699865,,,,,,,,,,,4.1228717859776225,4.122959032974904,4.122964732989203,4.124580009985948,None,4.124647252989234,4.124668044998543,None,4.12472260199138,4.124742017971585,None,4.124794099974679,4.124812898982782,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/22_40 copy 4.jpg,0,42,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,330,330,330,5.94055036699865,,,,,,,,,,,4.124978943989845,4.125064943975303,4.1250704289996065,4.126683292997768,None,4.126759594975738,4.12681319998228,None,4.126887326972792,4.12690731298062,None,4.126961959991604,4.1269979599746875,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_0 copy 2.jpg,0,43,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,331,331,331,5.94055036699865,,,,,,,,,,,4.127161416981835,4.1272447379888035,4.127250265999464,4.129046188987559,None,4.129112560971407,4.129133198992349,None,4.129186033998849,4.129205477976939,None,4.129255428997567,4.129273574973922,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_0.jpg,0,44,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,332,332,332,5.94055036699865,,,,,,,,,,,4.129435375973117,4.129517812980339,4.129523304989561,4.1312613189802505,None,4.131326755974442,4.131347245973302,None,4.131400028971257,4.131418776989449,None,4.13146898697596,4.13148688498768,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/14_28 copy 5.jpg,0,45,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,333,333,333,5.94055036699865,,,,,,,,,,,4.131649803981418,4.13174012597301,4.131745732971467,4.133276904991362,None,4.133342864981387,4.133363532979274,None,4.133416699973168,4.133435763971647,None,4.13348574299016,4.133503726974595,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_40 copy 5.jpg,0,46,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,334,334,334,5.94055036699865,,,,,,,,,,,4.133665903995279,4.133748119988013,4.133753530972172,4.135314065992134,None,4.135379463987192,4.135400159982964,None,4.135452958988026,4.13547207598458,None,4.135527116974117,4.135545489989454,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair01 copy 5.jpg,0,47,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,335,335,335,5.94055036699865,,,,,,,,,,,4.135709589987528,4.135791449982207,4.13579683098942,4.13837895198958,None,4.138445589982439,4.138465859985445,None,4.138519332977012,4.138538339990191,None,4.138588505971711,4.138606592983706,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_0 copy 4.jpg,0,48,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,336,336,336,5.94055036699865,,,,,,,,,,,4.138769315992249,4.138852554984624,4.138858006976079,4.14092246198561,None,4.140988516999641,4.141008849983336,None,4.141061791975517,4.141080821980722,None,4.141131476993905,4.141149342991412,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,49,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,337,337,337,5.94055036699865,,,,,,,,,,,4.141311869985657,4.141394673992181,4.14140010799747,4.142984528996749,None,4.143050764978398,4.143071491998853,None,4.143123976973584,4.14314354697126,None,4.143193336989498,4.143211230984889,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair06 copy 6.jpg,0,50,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,338,338,338,5.94055036699865,,,,,,,,,,,4.14337475298089,4.1434576039901,4.143463149986928,4.145785552973393,None,4.145852810994256,4.145873174973531,None,4.145927401987137,4.145946798991645,None,4.145997658983106,4.146016044978751,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair17 copy 3.jpg,0,51,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,339,339,339,5.94055036699865,,,,,,,,,,,4.146180450974498,4.146263673988869,4.146269265998853,4.148585515999002,None,4.148651939991396,4.148672171984799,None,4.148725326987915,4.148744183999952,None,4.148794667999027,4.148812639992684,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/16_40 copy.jpg,0,52,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,340,340,340,5.94055036699865,,,,,,,,,,,4.148976605996722,4.14905871998053,4.149064153985819,4.1510450299829245,None,4.151110708975466,4.1511312289803755,None,4.151184173999354,4.151203568995697,None,4.1512541079719085,4.151272080984199,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/16_12 copy.jpg,0,53,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,341,341,341,5.94055036699865,,,,,,,,,,,4.151435232983204,4.151517452992266,4.151522969972575,4.153283231979003,None,4.15334785199957,4.1533681039873045,None,4.153420489979908,4.153439611982321,None,4.153489446995081,4.153507553972304,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/12_40 copy 4.jpg,0,54,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,342,342,342,5.94055036699865,,,,,,,,,,,4.153669982973952,4.1537526679749135,4.1537580939766485,4.1552721049811225,None,4.155337653995957,4.155357583978912,None,4.155410619976465,4.1554294749803375,None,4.15547940597753,4.155497126979753,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_12 copy.jpg,0,55,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,343,343,343,5.94055036699865,,,,,,,,,,,4.155657353985589,4.155745123978704,4.155750549980439,4.157385087979492,None,4.157450945000164,4.157473875995493,None,4.157528285984881,4.157547366979998,None,4.157597720972262,4.157615429983707,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/17_0 copy 2.jpg,0,56,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,344,344,344,5.94055036699865,,,,,,,,,,,4.157777280983282,4.1578664499975275,4.157871944975341,4.159434525994584,None,4.159500068984926,4.159520305984188,None,4.1595722069905605,4.1595911019830965,None,4.15964100297424,4.159659155993722,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair11 copy 6.jpg,0,57,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,345,345,345,5.94055036699865,,,,,,,,,,,4.159821595996618,4.159904513973743,4.159909960988443,4.162277726980392,None,4.162345307995565,4.1623659749748185,None,4.162419421976665,4.162438533996465,None,4.162488988979021,4.162506882974412,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
